,Date,DomicileCode,Domicile,ExterieurCode,Exterieur,DomicileForme,ExterieurForme,DiffForme,FAF_VictoiresDomicile,FAF_VictoiresExterieur,SemaineSaison,Mois,AnneeSaison,Cible,DomicileAvgButsMarques_Home,DomicileAvgButsEncaisses_Home,DomicileAvgButsMarques_Away,DomicileAvgButsEncaisses_Away,ExterieurAvgButsMarques_Home,ExterieurAvgButsEncaisses_Home,ExterieurAvgButsMarques_Away,ExterieurAvgButsEncaisses_Away,DiffButs
766,2017-12-27,21,Newcastle,18,Man City,1,5,-4,0,2,21,12,2017,0,1.0,1.3333333333333333,1.0,1.7,3.6,0.7,2.6666666666666665,0.5555555555555556,-6.044444444444444
767,2017-12-28,8,Crystal Palace,0,Arsenal,4,3,1,2,2,21,12,2017,0,1.3333333333333333,1.6666666666666667,0.4,1.4,2.5,1.0,1.0,1.4444444444444444,-2.3888888888888893
768,2017-12-30,19,Man United,25,Southampton,3,2,1,1,0,22,12,2017,0,1.9,0.3,2.7,2.0,1.3,1.4,1.7,1.6,2.3
769,2017-12-30,21,Newcastle,4,Brighton,3,0,3,3,2,22,12,2017,0,2.4,0.5,1.9,1.1,1.1818181818181819,1.3636363636363635,0.7777777777777778,1.6666666666666667,3.7707070707070702
770,2017-12-30,30,Watford,28,Swansea,1,1,0,4,1,22,12,2017,0,0.9,1.3,1.0,1.7,1.0,1.2,0.5,1.3,-0.10000000000000009
771,2017-12-30,2,Bournemouth,9,Everton,1,1,0,0,1,22,12,2017,1,1.3,2.1,1.6,1.4,0.6,1.5,0.5,1.6,1.4000000000000001
772,2017-12-30,7,Chelsea,26,Stoke,1,4,-3,4,1,22,12,2017,1,1.2,1.6,0.6,1.5,1.7,1.3,0.7,1.7,-0.7000000000000002
773,2017-12-30,11,Huddersfield,5,Burnley,4,2,2,1,4,22,12,2017,0,1.6,0.7,1.8,0.7,1.3,1.9,1.0,2.2,3.8
774,2017-12-30,16,Liverpool,15,Leicester,3,4,-1,3,2,22,12,2017,1,1.0,1.2,0.8,2.0,0.7,0.6,1.1,1.1,-1.5
775,2017-12-31,31,West Brom,0,Arsenal,3,5,-2,2,3,22,12,2017,0,1.4,1.8,0.4,1.4,3.6,0.7,2.5,0.5,-6.300000000000001
776,2017-12-31,8,Crystal Palace,18,Man City,1,4,-3,0,5,22,12,2017,0,0.9,1.4,0.5,1.3,2.5,1.0,1.2,1.5,-2.5
777,2018-01-01,4,Brighton,2,Bournemouth,2,1,1,0,1,22,1,2017,0,1.0,1.2,0.45454545454545453,1.1818181818181819,1.2727272727272727,1.5454545454545454,0.6,1.5,0.2454545454545456
778,2018-01-01,5,Burnley,16,Liverpool,4,4,0,2,1,22,1,2017,0,0.7,0.6,1.0,1.0,1.9090909090909092,0.36363636363636365,2.7,2.0,-2.145454545454546
779,2018-01-01,9,Everton,19,Man United,3,3,0,1,4,22,1,2017,0,1.7,1.3,0.7272727272727273,1.7272727272727273,2.1818181818181817,0.45454545454545453,1.9,1.1,-3.127272727272727
780,2018-01-01,15,Leicester,11,Huddersfield,1,2,-1,1,0,22,1,2017,1,1.3,1.4,1.6363636363636365,1.6363636363636365,0.9090909090909091,1.0909090909090908,0.8,2.0,1.281818181818182
781,2018-01-01,26,Stoke,21,Newcastle,2,1,1,2,1,22,1,2017,0,1.3,1.9,0.9090909090909091,2.4545454545454546,0.8181818181818182,1.1818181818181819,1.0,1.7,-1.081818181818182
782,2018-01-02,18,Man City,30,Watford,5,1,4,5,0,22,1,2017,1,3.6,0.7,2.272727272727273,0.45454545454545453,1.2727272727272727,2.090909090909091,1.6,1.4,5.336363636363638
783,2018-01-02,25,Southampton,8,Crystal Palace,1,3,-2,3,2,22,1,2017,0,1.1818181818181819,1.3636363636363635,0.7,1.5,1.2727272727272727,1.6363636363636365,0.4,1.4,0.38181818181818206
784,2018-01-02,28,Swansea,29,Tottenham,1,4,-3,1,4,22,1,2017,0,0.6,1.5,0.6363636363636364,1.5454545454545454,2.1,0.8,1.8,1.2,-3.709090909090909
785,2018-01-02,32,West Ham,31,West Brom,3,1,2,2,3,22,1,2017,1,1.1111111111111112,1.5555555555555556,1.0909090909090908,2.1818181818181817,0.9090909090909091,1.3636363636363635,0.5,1.3,-0.28080808080808084
786,2018-01-03,0,Arsenal,7,Chelsea,4,5,-1,2,3,22,1,2017,0,2.5,1.0,1.1818181818181819,1.4545454545454546,1.9090909090909092,0.6363636363636364,1.8,0.7,-1.145454545454546
787,2018-01-04,29,Tottenham,32,West Ham,4,3,1,3,2,22,1,2017,0,2.1,0.8,1.8181818181818181,1.0909090909090908,1.2,1.5,1.0909090909090908,2.1818181818181817,3.418181818181818
788,2018-01-13,30,Watford,25,Southampton,5,1,4,2,3,24,1,2017,0,1.9090909090909092,0.6363636363636364,1.8181818181818181,0.8181818181818182,1.4545454545454546,1.2727272727272727,1.6363636363636365,1.6363636363636365,2.090909090909091
789,2018-01-13,11,Huddersfield,32,West Ham,3,2,1,0,3,24,1,2017,0,2.0,0.8181818181818182,1.8181818181818181,1.0909090909090908,1.5454545454545454,1.3636363636363635,0.7272727272727273,1.7272727272727273,2.7272727272727275
790,2018-01-13,31,West Brom,4,Brighton,2,1,1,0,1,24,1,2017,1,0.8181818181818182,1.1818181818181819,1.0,1.5454545454545454,0.5454545454545454,1.5454545454545454,0.6363636363636364,1.5454545454545454,1.0
791,2018-01-13,8,Crystal Palace,5,Burnley,0,2,-2,2,1,24,1,2017,1,0.9090909090909091,1.3636363636363635,0.5454545454545454,1.3636363636363635,1.0909090909090908,1.2727272727272727,0.45454545454545453,1.1818181818181819,-0.3636363636363633
792,2018-01-13,21,Newcastle,28,Swansea,2,4,-2,4,1,24,1,2017,0,0.9090909090909091,1.0909090909090908,0.7272727272727273,2.090909090909091,1.2,1.5,1.0833333333333333,2.0833333333333335,-0.24545454545454515
793,2018-01-13,7,Chelsea,15,Leicester,1,1,0,3,2,24,1,2017,0,1.2727272727272727,2.090909090909091,1.5454545454545454,1.5454545454545454,1.1666666666666667,1.4166666666666667,0.7,1.5,0.23181818181818192
794,2018-01-13,29,Tottenham,9,Everton,3,3,0,0,1,24,1,2017,1,1.2727272727272727,1.6363636363636365,0.5454545454545454,1.3636363636363635,0.7272727272727273,0.7272727272727273,1.0,1.0,-1.1818181818181819
795,2018-01-14,2,Bournemouth,0,Arsenal,2,3,-1,0,5,24,1,2017,1,1.2727272727272727,1.5454545454545454,0.7272727272727273,1.5454545454545454,2.4545454545454546,1.0909090909090908,1.1818181818181819,1.4545454545454546,-2.181818181818182
796,2018-01-14,16,Liverpool,18,Man City,5,5,0,4,1,24,1,2017,1,1.9090909090909092,0.36363636363636365,2.6363636363636362,1.9090909090909092,3.5454545454545454,0.7272727272727273,2.272727272727273,0.45454545454545453,-2.363636363636365
797,2018-01-15,19,Man United,26,Stoke,3,2,1,3,2,24,1,2017,1,2.1818181818181817,0.45454545454545453,1.9090909090909092,1.0,1.1818181818181819,1.8181818181818181,0.9090909090909091,2.4545454545454546,4.818181818181818
798,2018-01-20,15,Leicester,30,Watford,1,1,0,2,1,25,1,2017,1,1.5454545454545454,1.3636363636363635,0.6666666666666666,1.9166666666666667,1.0,1.25,0.5454545454545454,1.3636363636363635,-2.220446049250313e-16
799,2018-01-20,18,Man City,21,Newcastle,2,1,1,4,1,25,1,2017,1,1.4545454545454546,1.2727272727272727,1.5,1.5,1.3333333333333333,2.0833333333333335,1.5454545454545454,1.5454545454545454,0.9318181818181821
800,2018-01-20,26,Stoke,11,Huddersfield,4,2,2,3,2,25,1,2017,1,3.5454545454545454,0.7272727272727273,2.3333333333333335,0.75,0.8333333333333334,1.1666666666666667,1.0,1.5454545454545454,5.280303030303031
801,2018-01-20,0,Arsenal,8,Crystal Palace,2,1,1,3,0,25,1,2017,1,1.1818181818181819,1.8181818181818181,0.8333333333333334,2.5,0.9166666666666666,1.3333333333333333,0.7272727272727273,2.090909090909091,-0.5227272727272725
802,2018-01-20,4,Brighton,7,Chelsea,2,3,-1,1,0,25,1,2017,0,2.4545454545454546,1.0909090909090908,1.1666666666666667,1.5,1.25,1.5,0.5454545454545454,1.3636363636363635,2.0984848484848486
803,2018-01-20,5,Burnley,19,Man United,2,4,-2,3,2,25,1,2017,0,1.0909090909090908,1.2727272727272727,0.4166666666666667,1.25,1.75,0.5833333333333334,1.8181818181818181,0.8181818181818182,-3.181818181818181
804,2018-01-20,9,Everton,31,West Brom,2,3,-1,0,1,25,1,2017,0,0.7272727272727273,0.7272727272727273,0.9166666666666666,1.0,2.25,0.4166666666666667,1.9090909090909092,1.0,-2.8257575757575757
805,2018-01-20,32,West Ham,2,Bournemouth,4,3,1,3,2,25,1,2017,0,1.2,1.5,1.3076923076923077,2.0,1.3333333333333333,1.5,0.7272727272727273,1.5454545454545454,-0.007459207459207473
806,2018-01-21,25,Southampton,29,Tottenham,2,4,-2,1,4,25,1,2017,0,1.1666666666666667,1.4166666666666667,0.8181818181818182,1.5454545454545454,2.1666666666666665,0.75,1.8181818181818181,1.0909090909090908,-3.1212121212121207
807,2018-01-22,28,Swansea,16,Liverpool,2,5,-3,2,3,25,1,2017,1,0.5454545454545454,1.5454545454545454,0.6666666666666666,1.5,2.0833333333333335,0.5833333333333334,2.6363636363636362,1.9090909090909092,-4.0606060606060606
808,2018-01-30,11,Huddersfield,16,Liverpool,0,4,-4,0,1,26,1,2017,0,0.9166666666666666,1.3333333333333333,0.6666666666666666,2.0833333333333335,2.0833333333333335,0.5833333333333334,2.4166666666666665,1.8333333333333333,-3.9166666666666665
809,2018-01-30,28,Swansea,0,Arsenal,3,3,0,1,4,26,1,2017,1,0.5833333333333334,1.4166666666666667,0.6666666666666666,1.5,2.5833333333333335,1.0833333333333333,1.1666666666666667,1.5,-2.833333333333334
810,2018-01-30,32,West Ham,8,Crystal Palace,4,2,2,4,1,26,1,2017,0,1.1818181818181819,1.4545454545454546,1.3076923076923077,2.0,1.25,1.5,0.5833333333333334,1.5833333333333333,0.284965034965035
811,2018-01-31,7,Chelsea,2,Bournemouth,4,4,0,4,1,26,1,2017,0,1.75,0.5833333333333334,2.0,0.75,1.3333333333333333,1.5,0.75,1.5,3.333333333333333
812,2018-01-31,9,Everton,15,Leicester,1,3,-2,2,3,26,1,2017,1,1.5,1.3333333333333333,0.6666666666666666,1.9166666666666667,1.5,1.1666666666666667,1.5,1.5,-1.4166666666666667
813,2018-01-31,18,Man City,31,West Brom,4,2,2,5,0,26,1,2017,1,3.5,0.75,2.3333333333333335,0.75,1.0,1.25,0.5833333333333334,1.3333333333333333,5.333333333333334
814,2018-01-31,21,Newcastle,5,Burnley,1,2,-1,0,1,26,1,2017,0,0.8333333333333334,1.1666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.75,0.9166666666666666,1.0,-0.8333333333333333
815,2018-01-31,25,Southampton,4,Brighton,2,1,1,1,0,26,1,2017,0,1.1538461538461537,1.3846153846153846,0.8181818181818182,1.5454545454545454,1.0,1.5,0.4166666666666667,1.25,0.37529137529137524
816,2018-01-31,26,Stoke,30,Watford,2,1,1,4,1,26,1,2017,0,1.25,1.6666666666666667,0.8333333333333334,2.5,1.3333333333333333,2.0833333333333335,1.4166666666666667,1.5833333333333333,-1.1666666666666667
817,2018-01-31,29,Tottenham,19,Man United,4,3,1,2,3,26,1,2017,1,2.1666666666666665,0.75,1.75,1.0833333333333333,2.25,0.4166666666666667,1.8333333333333333,0.9166666666666666,-0.666666666666667
818,2018-02-03,4,Brighton,32,West Ham,2,2,0,0,3,27,2,2017,1,1.0,1.25,0.5384615384615384,1.4615384615384615,1.1428571428571428,1.3571428571428572,0.8181818181818182,1.5454545454545454,-0.2315184815184813
819,2018-02-03,31,West Brom,25,Southampton,2,4,-2,4,1,27,2,2017,0,0.6666666666666666,0.75,0.9230769230769231,1.0,3.4615384615384617,0.6923076923076923,2.3333333333333335,0.75,-4.512820512820513
820,2018-02-03,15,Leicester,28,Swansea,2,1,1,2,3,27,2,2017,0,2.5833333333333335,1.0833333333333333,1.1538461538461537,1.6153846153846154,1.5384615384615385,1.3076923076923077,0.6666666666666666,1.9166666666666667,2.057692307692308
821,2018-02-03,2,Bournemouth,26,Stoke,3,0,3,1,0,27,2,2017,1,2.25,0.4166666666666667,1.6923076923076923,1.0,0.8461538461538461,1.4615384615384615,0.6666666666666666,2.0833333333333335,4.5576923076923075
822,2018-02-03,19,Man United,11,Huddersfield,2,3,-1,1,4,27,2,2017,1,1.0,1.5,0.46153846153846156,1.2307692307692308,1.1666666666666667,1.4166666666666667,1.3076923076923077,2.0,-0.32692307692307687
823,2018-02-03,5,Burnley,18,Man City,3,4,-1,4,1,27,2,2017,0,1.5,1.1666666666666667,1.4615384615384615,1.5384615384615385,0.7692307692307693,1.3846153846153846,0.6666666666666666,1.5,1.7051282051282048
824,2018-02-03,0,Arsenal,9,Everton,5,1,4,0,1,27,2,2017,1,1.3333333333333333,1.5,0.9230769230769231,1.3846153846153846,1.1538461538461537,1.5384615384615385,0.8333333333333334,2.5,1.4230769230769234
825,2018-02-04,8,Crystal Palace,21,Newcastle,3,1,2,1,2,27,2,2017,0,1.25,1.5,0.6153846153846154,1.5384615384615385,0.8461538461538461,1.1538461538461537,1.0,1.6666666666666667,-0.1987179487179488
826,2018-02-04,16,Liverpool,29,Tottenham,4,4,0,3,2,27,2,2017,0,2.0833333333333335,0.5833333333333334,2.4615384615384617,1.6923076923076923,2.1538461538461537,0.6923076923076923,1.75,1.0833333333333333,0.14102564102564052
827,2018-02-05,30,Watford,7,Chelsea,1,3,-2,1,4,27,2,2017,1,1.3333333333333333,2.0833333333333335,1.3076923076923077,1.4615384615384615,1.6153846153846154,0.7692307692307693,2.0,0.75,-3.0
828,2018-02-10,29,Tottenham,0,Arsenal,1,3,-2,3,2,28,2,2017,1,1.5384615384615385,1.3076923076923077,0.6923076923076923,2.1538461538461537,1.2307692307692308,1.4615384615384615,0.6153846153846154,1.5384615384615385,-0.07692307692307687
829,2018-02-10,28,Swansea,5,Burnley,4,3,1,2,1,28,2,2017,1,3.4615384615384617,0.6923076923076923,2.230769230769231,0.7692307692307693,1.4615384615384615,1.1538461538461537,1.4615384615384615,1.5384615384615385,4.0
830,2018-02-10,32,West Ham,30,Watford,1,2,-1,2,3,28,2,2017,1,1.1538461538461537,1.5384615384615385,0.8461538461538461,2.4615384615384617,1.1538461538461537,1.4615384615384615,0.46153846153846156,1.2307692307692308,-0.9230769230769234
831,2018-02-10,18,Man City,15,Leicester,4,1,3,3,2,28,2,2017,1,0.7692307692307693,1.3846153846153846,0.6923076923076923,1.4615384615384615,0.6923076923076923,0.7692307692307693,0.9230769230769231,1.0,-1.2307692307692308
832,2018-02-10,9,Everton,8,Crystal Palace,4,2,2,3,2,28,2,2017,1,2.1538461538461537,0.6923076923076923,1.7692307692307692,1.1538461538461537,2.769230769230769,1.0769230769230769,1.1538461538461537,1.6153846153846154,0.8461538461538467
833,2018-02-10,26,Stoke,4,Brighton,2,2,0,1,0,28,2,2017,0,1.1666666666666667,1.4166666666666667,1.2857142857142858,2.0714285714285716,1.5384615384615385,2.0,1.3076923076923077,1.4615384615384615,-0.4203296703296706
834,2018-02-11,11,Huddersfield,2,Bournemouth,0,5,-5,0,1,28,2,2017,1,0.8461538461538461,1.4615384615384615,0.6153846153846154,2.076923076923077,1.3846153846153846,1.4615384615384615,0.9230769230769231,1.3846153846153846,-1.5384615384615388
835,2018-02-11,21,Newcastle,19,Man United,2,4,-2,1,2,28,2,2017,1,0.8461538461538461,1.1538461538461537,1.0,1.6153846153846154,2.230769230769231,0.38461538461538464,1.6923076923076923,1.0,-3.4615384615384612
836,2018-02-11,25,Southampton,16,Liverpool,2,3,-1,3,2,28,2,2017,0,1.1428571428571428,1.3571428571428572,1.0,1.5833333333333333,2.076923076923077,0.6923076923076923,2.4615384615384617,1.6923076923076923,-2.9514652014652016
837,2018-02-12,7,Chelsea,31,West Brom,2,2,0,4,1,28,2,2017,1,1.6153846153846154,0.7692307692307693,1.9230769230769231,1.0,1.0769230769230769,1.3846153846153846,0.5384615384615384,1.4615384615384615,3.0
838,2018-02-24,15,Leicester,26,Stoke,1,2,-1,1,0,30,2,2017,0,0.6923076923076923,0.7692307692307693,0.8571428571428571,1.0,1.0666666666666667,1.4,1.0,1.5833333333333333,0.6968864468864466
839,2018-02-24,16,Liverpool,32,West Ham,2,1,1,2,1,30,2,2017,1,1.4615384615384615,1.1538461538461537,1.4285714285714286,1.7857142857142858,1.1428571428571428,1.5,0.8461538461538461,2.4615384615384617,1.9230769230769231
840,2018-02-24,30,Watford,9,Everton,3,2,1,5,0,30,2,2017,1,2.076923076923077,0.6923076923076923,2.4285714285714284,1.5714285714285714,1.2307692307692308,1.3076923076923077,1.2857142857142858,2.0714285714285716,3.1043956043956045
841,2018-02-24,2,Bournemouth,21,Newcastle,2,2,0,2,3,30,2,2017,0,1.5384615384615385,2.0,1.2142857142857142,1.5,1.6428571428571428,1.2857142857142858,0.6923076923076923,2.1538461538461537,0.3571428571428572
842,2018-02-24,4,Brighton,28,Swansea,4,2,2,2,3,30,2,2017,1,1.3846153846153846,1.4615384615384615,0.9285714285714286,1.5714285714285714,0.8571428571428571,1.0714285714285714,1.0,1.6153846153846154,0.10989010989011005
843,2018-02-24,5,Burnley,25,Southampton,3,5,-2,2,1,30,2,2017,0,1.1538461538461537,1.4615384615384615,0.5,1.2142857142857142,0.7857142857142857,1.2857142857142858,0.6923076923076923,1.4615384615384615,0.24725274725274726
844,2018-02-24,31,West Brom,11,Huddersfield,2,1,1,0,1,30,2,2017,0,1.0769230769230769,1.3846153846153846,0.5,1.5714285714285714,1.0714285714285714,1.4285714285714286,0.6153846153846154,2.076923076923077,0.4395604395604398
845,2018-02-25,8,Crystal Palace,29,Tottenham,2,5,-3,0,5,30,2,2017,0,1.2307692307692308,1.4615384615384615,0.6428571428571429,1.6428571428571428,2.0714285714285716,0.6428571428571429,1.7692307692307692,1.1538461538461537,-3.2747252747252746
846,2018-02-25,19,Man United,7,Chelsea,3,2,1,2,3,30,2,2017,1,2.230769230769231,0.38461538461538464,1.5714285714285714,1.0,1.7142857142857142,0.7142857142857143,1.9230769230769231,1.0,0.49450549450549497
847,2018-03-01,0,Arsenal,18,Man City,2,4,-2,2,3,30,3,2017,0,2.769230769230769,1.0769230769230769,1.0714285714285714,1.5714285714285714,3.5714285714285716,0.7142857142857143,2.230769230769231,0.7692307692307693,-3.126373626373626
848,2018-03-03,5,Burnley,9,Everton,1,2,-1,2,1,31,3,2017,1,0.7142857142857143,0.7857142857142857,0.8571428571428571,1.0,1.6428571428571428,1.2857142857142858,0.6428571428571429,2.0714285714285716,0.8571428571428573
849,2018-03-03,15,Leicester,2,Bournemouth,1,3,-2,2,3,31,3,2017,0,1.4285714285714286,1.1428571428571428,1.4285714285714286,1.7857142857142858,1.4285714285714286,1.5,0.9285714285714286,1.5714285714285714,0.6428571428571428
850,2018-03-03,16,Liverpool,21,Newcastle,3,3,0,1,2,31,3,2017,1,2.2142857142857144,0.7142857142857143,2.4285714285714284,1.5714285714285714,0.8571428571428571,1.0714285714285714,1.0714285714285714,1.6428571428571428,3.1428571428571423
851,2018-03-03,25,Southampton,26,Stoke,2,2,0,2,3,31,3,2017,0,1.0666666666666667,1.4,1.0,1.5384615384615385,1.1428571428571428,1.5,0.8571428571428571,2.357142857142857,0.9853479853479854
852,2018-03-03,28,Swansea,32,West Ham,4,1,3,1,4,31,3,2017,1,0.7857142857142857,1.2857142857142858,0.7142857142857143,1.6428571428571428,1.2307692307692308,1.3076923076923077,1.2666666666666666,2.2,-0.41831501831501816
853,2018-03-03,29,Tottenham,11,Huddersfield,5,2,3,1,0,31,3,2017,1,2.0714285714285716,0.6428571428571429,1.7142857142857142,1.0714285714285714,1.0714285714285714,1.4285714285714286,0.7142857142857143,2.0,3.714285714285715
854,2018-03-03,30,Watford,31,West Brom,3,1,2,3,2,31,3,2017,1,1.5,1.8571428571428572,1.2142857142857142,1.5,1.0714285714285714,1.4285714285714286,0.5,1.5714285714285714,0.7857142857142856
855,2018-03-04,4,Brighton,0,Arsenal,4,2,2,0,1,31,3,2017,1,1.3571428571428572,1.4285714285714286,0.5,1.2142857142857142,2.5714285714285716,1.2142857142857142,1.0714285714285714,1.5714285714285714,-1.642857142857143
856,2018-03-04,18,Man City,7,Chelsea,5,2,3,3,2,31,3,2017,1,3.5714285714285716,0.7142857142857143,2.2857142857142856,0.7142857142857143,1.7142857142857142,0.7142857142857143,1.8571428571428572,1.0714285714285714,2.6428571428571423
857,2018-03-05,8,Crystal Palace,19,Man United,1,3,-2,0,5,31,3,2017,0,1.1428571428571428,1.4285714285714286,0.6428571428571429,1.6428571428571428,2.2142857142857144,0.42857142857142855,1.5714285714285714,1.0,-3.642857142857143
858,2018-03-10,32,West Ham,5,Burnley,1,1,0,3,0,32,3,2017,0,1.7142857142857142,0.7142857142857143,1.7333333333333334,1.0666666666666667,1.2,1.5333333333333334,0.6428571428571429,1.6428571428571428,3.0
859,2018-03-10,31,West Brom,15,Leicester,2,5,-3,3,2,32,3,2017,0,1.6428571428571428,1.2857142857142858,0.6666666666666666,2.066666666666667,1.4,1.4,0.5,1.2142857142857142,-0.32857142857142896
860,2018-03-10,21,Newcastle,25,Southampton,2,4,-2,1,2,32,3,2017,1,1.0714285714285714,1.4285714285714286,0.6666666666666666,2.0,1.0,1.2666666666666666,0.7142857142857143,1.6428571428571428,-0.4952380952380957
861,2018-03-10,19,Man United,16,Liverpool,3,4,-1,4,1,32,3,2017,1,2.2142857142857144,0.42857142857142855,1.6666666666666667,1.0666666666666667,2.2,0.6666666666666666,2.4285714285714284,1.5714285714285714,-0.004761904761904745
862,2018-03-10,11,Huddersfield,28,Swansea,3,2,1,0,1,32,3,2017,0,0.8571428571428571,1.0714285714285714,1.0,1.6666666666666667,1.0,1.3125,1.0,1.5384615384615385,-0.029990842490842495
863,2018-03-10,9,Everton,4,Brighton,0,0,0,1,0,32,3,2017,1,1.0714285714285714,1.4285714285714286,0.4666666666666667,1.5333333333333334,1.4,1.1333333333333333,1.4285714285714286,1.7857142857142858,-1.3333333333333335
864,2018-03-10,7,Chelsea,8,Crystal Palace,1,2,-1,2,3,32,3,2017,1,1.2307692307692308,1.3076923076923077,1.25,2.3125,0.8,0.8,0.8571428571428571,1.0,-0.996565934065934
865,2018-03-11,0,Arsenal,30,Watford,1,4,-3,3,2,32,3,2017,1,2.5714285714285716,1.2142857142857142,1.0666666666666667,1.6,1.4666666666666666,1.7333333333333334,1.2142857142857142,1.5,1.3761904761904766
866,2018-03-11,2,Bournemouth,29,Tottenham,3,5,-2,0,5,32,3,2017,0,1.4285714285714286,1.5,0.9333333333333333,1.5333333333333334,2.066666666666667,0.6,1.7142857142857142,1.0714285714285714,-2.7809523809523817
867,2018-03-12,26,Stoke,18,Man City,2,5,-3,2,3,32,3,2017,0,1.1428571428571428,1.5,0.8,2.2,3.4,0.6666666666666666,2.2857142857142856,0.7142857142857143,-6.061904761904762
868,2018-03-17,2,Bournemouth,31,West Brom,2,0,2,2,3,33,3,2017,1,1.4,1.6666666666666667,0.9333333333333333,1.5333333333333334,1.0666666666666667,1.6,0.4666666666666667,1.5333333333333334,0.7333333333333332
869,2018-03-17,11,Huddersfield,8,Crystal Palace,2,0,2,1,0,33,3,2017,0,1.0,1.3333333333333333,0.6666666666666666,2.0,1.2,1.5333333333333334,0.6666666666666666,1.6666666666666667,-0.33333333333333304
870,2018-03-17,16,Liverpool,30,Watford,3,3,0,4,1,33,3,2017,1,2.2,0.6666666666666666,2.3333333333333335,1.6,1.4666666666666666,1.7333333333333334,1.1333333333333333,1.6,3.000000000000001
871,2018-03-17,26,Stoke,9,Everton,2,2,0,1,4,33,3,2017,0,1.0666666666666667,1.5333333333333334,0.8,2.2,1.6666666666666667,1.2,0.6666666666666666,2.066666666666667,-0.9333333333333333
872,2018-03-31,32,West Ham,25,Southampton,4,1,3,2,3,35,3,2017,1,1.4,1.4,0.4666666666666667,1.2666666666666666,1.4,1.1333333333333333,1.6,1.7333333333333334,-0.9333333333333332
873,2018-03-31,31,West Brom,5,Burnley,1,4,-3,3,0,35,3,2017,0,1.2,1.5333333333333334,0.75,1.5625,2.375,0.625,2.3333333333333335,1.6,-3.6291666666666673
874,2018-03-31,30,Watford,2,Bournemouth,3,5,-2,3,2,35,3,2017,0,1.6666666666666667,1.2,0.75,2.0,3.4,0.6666666666666666,2.2666666666666666,0.6666666666666666,-5.116666666666666
875,2018-03-31,21,Newcastle,11,Huddersfield,4,4,0,0,1,35,3,2017,1,2.2,0.4666666666666667,1.6666666666666667,1.0666666666666667,1.0,1.2666666666666666,0.6666666666666666,1.5333333333333334,3.4666666666666672
876,2018-03-31,19,Man United,28,Swansea,4,2,2,3,2,35,3,2017,1,1.0,1.0,1.0,1.6666666666666667,0.9375,1.375,0.6666666666666666,2.0,1.1041666666666667
877,2018-03-31,9,Everton,18,Man City,2,2,0,4,1,35,3,2017,0,1.4666666666666666,1.7333333333333334,1.0625,1.8125,1.4375,1.625,0.9333333333333333,1.5333333333333334,-0.22916666666666674
878,2018-03-31,8,Crystal Palace,16,Liverpool,0,2,-2,2,3,35,3,2017,0,1.0666666666666667,1.6,0.5,1.5625,0.8,0.8,1.0,0.9333333333333333,-1.6625
879,2018-03-31,4,Brighton,15,Leicester,1,2,-1,0,1,35,3,2017,0,1.1428571428571428,1.4285714285714286,1.25,2.3125,1.0,1.3125,0.9285714285714286,1.6428571428571428,-0.3214285714285716
880,2018-04-01,0,Arsenal,26,Stoke,2,2,0,4,1,35,4,2017,1,2.6,1.1333333333333333,1.0666666666666667,1.6,1.0625,1.5625,0.8,2.2,2.833333333333333
881,2018-04-01,7,Chelsea,29,Tottenham,2,5,-3,3,2,35,4,2017,0,1.7333333333333334,0.7333333333333333,1.7333333333333334,1.0666666666666667,2.066666666666667,0.6,1.8666666666666667,1.0666666666666667,-0.5999999999999999
882,2018-04-07,30,Watford,5,Burnley,3,1,2,1,2,36,4,2017,0,1.4375,1.625,1.0,1.5625,1.1875,1.5625,0.75,1.5625,0.4375
883,2018-04-07,26,Stoke,29,Tottenham,3,1,2,1,4,36,4,2017,0,1.3125,1.4375,0.4666666666666667,1.2666666666666666,0.9375,1.375,0.625,1.9375,0.8250000000000001
884,2018-04-07,18,Man City,19,Man United,2,4,-2,3,2,36,4,2017,0,1.625,1.3125,0.75,2.0,2.375,0.625,2.3125,1.5625,-3.4375
885,2018-04-07,31,West Brom,28,Swansea,2,4,-2,1,4,36,4,2017,0,1.4,1.1333333333333333,1.625,1.625,1.0,0.9375,1.0,1.6666666666666667,0.8708333333333333
886,2018-04-07,9,Everton,16,Liverpool,5,4,1,1,4,36,4,2017,0,3.4,0.6666666666666666,2.3125,0.6875,2.1875,0.4375,1.6666666666666667,1.0666666666666667,2.008333333333333
887,2018-04-07,4,Brighton,11,Huddersfield,2,5,-3,0,1,36,4,2017,0,1.0625,1.5625,0.75,2.25,2.066666666666667,0.6,1.9375,1.0625,-4.341666666666667
888,2018-04-07,2,Bournemouth,8,Crystal Palace,2,3,-1,3,2,36,4,2017,0,1.5,1.75,1.0625,1.8125,0.8,0.8,1.0625,0.9375,-1.125
889,2018-04-07,15,Leicester,21,Newcastle,0,3,-3,3,0,36,4,2017,0,1.0625,1.625,0.5,1.5625,1.0,1.2666666666666666,0.625,1.5625,-0.4208333333333334
890,2018-04-08,0,Arsenal,25,Southampton,2,1,1,3,2,36,4,2017,1,2.625,1.0625,1.0666666666666667,1.6,1.0,1.3125,0.8666666666666667,1.7333333333333334,2.208333333333333
